feed_material_id,target_property,target_concept_id,target_label,status,reviewer,review_date,evidence,rationale,rule_id
AOM_003853,aom:processingMethod,AOM_101071,Drying,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,PROCESS-DRIED
AOM_003870,aom:physicalForm,AOM_101108,Pellet form,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,FORM-PELLET
AOM_003890,aom:ingredientPart,AOM_101038,Seed,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_003894,aom:processingMethod,AOM_101095,Grinding,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,PROCESS-GROUND
AOM_003895,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003896,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003897,aom:processingMethod,AOM_101095,Grinding,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,PROCESS-GROUND
AOM_003900,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003901,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003902,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003903,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003905,aom:ingredientPart,AOM_101038,Seed,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_003912,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003913,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003914,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003915,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003918,aom:processingMethod,AOM_101095,Grinding,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,PROCESS-GROUND
AOM_003919,aom:ingredientPart,AOM_101038,Seed,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_003920,aom:ingredientPart,AOM_101038,Seed,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_003920,aom:processingMethod,AOM_101071,Drying,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,PROCESS-DRIED
AOM_003920,aom:processingMethod,AOM_101089,Boiling,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,PROCESS-BOILED
AOM_003920,aom:processingMethod,AOM_101095,Grinding,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,PROCESS-GROUND
AOM_003926,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003933,aom:ingredientPart,AOM_101107,Vine,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-VINE
AOM_003950,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003950,aom:processingMethod,AOM_101095,Grinding,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,PROCESS-GROUND
AOM_003954,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003960,aom:ingredientPart,AOM_101107,Vine,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-VINE
AOM_003961,aom:ingredientPart,AOM_101035,Pod,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-POD
AOM_003970,aom:ingredientPart,AOM_101038,Seed,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_003970,aom:processingMethod,AOM_101095,Grinding,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,PROCESS-GROUND
AOM_003971,aom:ingredientPart,AOM_101038,Seed,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_003972,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003973,aom:ingredientPart,AOM_101038,Seed,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-SEED
AOM_003981,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003989,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003995,aom:physicalForm,AOM_101108,Pellet form,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,FORM-PELLET
AOM_003997,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_003999,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_004003,aom:ingredientPart,AOM_101074,Grain,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_004005,aom:ingredientPart,AOM_101106,Straw,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STRAW
AOM_006001,aom:ingredientPart,AOM_101105,Stover,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STOVER
AOM_006002,aom:ingredientPart,AOM_101105,Stover,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-STOVER
AOM_006002,aom:processingMethod,AOM_101101,Urea treatment,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,PROCESS-UREA_TREATED
AOM_006004,aom:processingMethod,AOM_101095,Grinding,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,PROCESS-GROUND
AOM_006005,aom:ingredientPart,AOM_101074,Grain,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-GRAIN
AOM_006007,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006007,aom:processingMethod,AOM_101071,Drying,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,PROCESS-DRIED
AOM_006009,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006010,aom:ingredientPart,AOM_101033,Leaf,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,COMPONENT-LEAF
AOM_006010,aom:processingMethod,AOM_101071,Drying,approved-generated,Pete Steward,2026-08-05,data/livestock-staging/approved_ingredient_harmonization_rules.csv,Generated from approved rule under recorded guard; legacy material identity preserved.,PROCESS-DRIED
